job.name,scen.name,rep.name,rep.methods,model,coef_of_interest,N,imp_m,imp_maxit,mice_method,dag_name,method,bhat,bhat_lo,bhat_hi,bhat_width,overall.error,beta,form_string,gold_form_string,sancheck.prop_complete,sancheck.di_ours.vars
job_1,1,132,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0676160788524169,-0.262526546611765,0.127294388906931,0.389820935518696,,0,A ~ 1,A1 ~ 1,0.5,C A
job_1,1,132,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0615030013931078,-0.308507027198486,0.185501024412271,0.494008051610757,,0,A ~ 1,A1 ~ 1,0.5,C A
job_1,1,133,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.134427523527116,-0.276885957927108,0.00803091087287505,0.284916868799983,,0,A ~ 1,A1 ~ 1,0.483,C A
job_1,1,133,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0857115619017139,-0.274080820120716,0.102657696317288,0.376738516438003,,0,A ~ 1,A1 ~ 1,0.483,C A
job_1,1,133,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.135680542429364,-0.298478705484716,0.0271176206259878,0.325596326110704,,0,A ~ 1,A1 ~ 1,0.483,C A
job_1,1,134,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0797128488725126,-0.0585757539094721,0.218001451654497,0.276577205563969,,0,A ~ 1,A1 ~ 1,0.479,C A
job_1,1,134,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0681579191984911,-0.335495199370803,0.199179360973821,0.534674560344624,,0,A ~ 1,A1 ~ 1,0.479,C A
job_1,1,134,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0159266919686446,-0.180669225477084,0.148815841539794,0.329485067016878,,0,A ~ 1,A1 ~ 1,0.479,C A
job_1,1,135,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.204934889229364,0.0680298307012298,0.341839947757499,0.273810117056269,,0,A ~ 1,A1 ~ 1,0.504,C A
job_1,1,135,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.339740899801854,0.126200829725586,0.553280969878123,0.427080140152537,,0,A ~ 1,A1 ~ 1,0.504,C A
job_1,1,135,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.379288613380196,0.143532732597221,0.615044494163171,0.471511761565949,,0,A ~ 1,A1 ~ 1,0.504,C A
job_1,1,136,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.046168923476616,-0.0928622569613329,0.185200103914565,0.278062360875898,,0,A ~ 1,A1 ~ 1,0.491,C A
job_1,1,136,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0347185251126379,-0.117633091844625,0.187070142069901,0.304703233914527,,0,A ~ 1,A1 ~ 1,0.491,C A
job_1,1,136,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0527667292706302,-0.194120644673674,0.299654103214935,0.493774747888609,,0,A ~ 1,A1 ~ 1,0.491,C A
job_1,1,137,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.026548702884459,-0.159615380939456,0.106517975170538,0.266133356109995,,0,A ~ 1,A1 ~ 1,0.49,C A
job_1,1,137,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0779983395782185,-0.211091508388207,0.0550948292317705,0.266186337619978,,0,A ~ 1,A1 ~ 1,0.49,C A
job_1,1,137,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0803421150257739,-0.23287856255637,0.0721943325048225,0.305072895061193,,0,A ~ 1,A1 ~ 1,0.49,C A
job_1,1,138,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.0718878530040482,-0.212939103169103,0.0691633971610063,0.282102500330109,,0,A ~ 1,A1 ~ 1,0.494,C A
job_1,1,138,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0157199254962436,-0.15002119492602,0.181461045918507,0.331482240844527,,0,A ~ 1,A1 ~ 1,0.494,C A
job_1,1,138,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0117447758898885,-0.233799644052884,0.210310092273107,0.44410973632599,,0,A ~ 1,A1 ~ 1,0.494,C A
job_1,1,139,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.108535558155423,-0.245993965795725,0.0289228494848792,0.274916815280604,,0,A ~ 1,A1 ~ 1,0.514,C A
job_1,1,139,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.161856470702254,-0.380130367485389,0.05641742608088,0.436547793566269,,0,A ~ 1,A1 ~ 1,0.514,C A
job_1,1,139,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.13402262230668,-0.406426633136365,0.138381388523005,0.544808021659369,,0,A ~ 1,A1 ~ 1,0.514,C A
job_1,1,140,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.00162691853728835,-0.142351536447851,0.139097699373274,0.281449235821125,,0,A ~ 1,A1 ~ 1,0.506,C A
job_1,1,140,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.113939640648068,-0.278546569284102,0.0506672879879656,0.329213857272067,,0,A ~ 1,A1 ~ 1,0.506,C A
job_1,1,140,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0860954178093614,-0.346280033637936,0.174089198019213,0.52036923165715,,0,A ~ 1,A1 ~ 1,0.506,C A
job_1,1,141,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0163953500277495,-0.113138006143655,0.145928706199154,0.259066712342808,,0,A ~ 1,A1 ~ 1,0.483,C A
job_1,1,141,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0464940445285607,-0.106135601990578,0.1991236910477,0.305259293038278,,0,A ~ 1,A1 ~ 1,0.483,C A
job_1,1,141,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0769838041870347,-0.155615673376228,0.309583281750297,0.465198955126525,,0,A ~ 1,A1 ~ 1,0.483,C A
job_1,1,142,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.123235798724092,-0.0185654420125529,0.265037039460737,0.283602481473289,,0,A ~ 1,A1 ~ 1,0.507,C A
job_1,1,142,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.289178341765333,0.0725571206859189,0.505799562844747,0.433242442158828,,0,A ~ 1,A1 ~ 1,0.507,C A
job_1,1,142,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.256986815249535,0.0774649600592374,0.436508670439832,0.359043710380594,,0,A ~ 1,A1 ~ 1,0.507,C A
job_1,1,143,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.111691183040528,-0.0252278026707145,0.248610168751771,0.273837971422485,,0,A ~ 1,A1 ~ 1,0.498,C A
job_1,1,143,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.27818473570057,0.0928804840993641,0.463488987301776,0.370608503202412,,0,A ~ 1,A1 ~ 1,0.498,C A
job_1,1,143,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.33584044662088,0.0969387507981233,0.574742142443636,0.477803391645513,,0,A ~ 1,A1 ~ 1,0.498,C A
job_1,1,144,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0926655742486824,-0.0425171200568211,0.227848268554186,0.270365388611007,,0,A ~ 1,A1 ~ 1,0.513,C A
job_1,1,144,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.119720758329908,-0.138797184971501,0.378238701631316,0.517035886602817,,0,A ~ 1,A1 ~ 1,0.513,C A
job_1,1,144,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.1588839469668,-0.0745053895240696,0.39227328345767,0.46677867298174,,0,A ~ 1,A1 ~ 1,0.513,C A
job_1,1,145,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0514380630274087,-0.0890103154791577,0.191886441533975,0.280896757013133,,0,A ~ 1,A1 ~ 1,0.492,C A
job_1,1,145,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.111851262276597,-0.204203579572863,0.427906104126057,0.63210968369892,,0,A ~ 1,A1 ~ 1,0.492,C A
job_1,1,145,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0988275107909125,-0.0743470618856615,0.272002083467486,0.346349145353148,,0,A ~ 1,A1 ~ 1,0.492,C A
job_1,1,146,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0181643082983748,-0.1254337854192,0.16176240201595,0.28719618743515,,0,A ~ 1,A1 ~ 1,0.534,C A
job_1,1,146,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0733416085707969,-0.205177590831992,0.351860807973586,0.557038398805577,,0,A ~ 1,A1 ~ 1,0.534,C A
job_1,1,146,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0270667770188318,-0.203793586105249,0.257927140142913,0.461720726248162,,0,A ~ 1,A1 ~ 1,0.534,C A
job_1,1,147,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.102371993016838,-0.0335760199582385,0.238320005991914,0.271896025950152,,0,A ~ 1,A1 ~ 1,0.491,C A
job_1,1,147,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.120887937621294,-0.0633265673607061,0.305102442603293,0.368429009963999,,0,A ~ 1,A1 ~ 1,0.491,C A
job_1,1,147,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.138962405384912,-0.0376563383851064,0.31558114915493,0.353237487540036,,0,A ~ 1,A1 ~ 1,0.491,C A
job_1,1,148,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.124637118264964,-0.0137393994782533,0.26301363600818,0.276753035486434,,0,A ~ 1,A1 ~ 1,0.514,C A
job_1,1,148,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.218215640708319,0.0275277274213528,0.408903553995286,0.381375826573933,,0,A ~ 1,A1 ~ 1,0.514,C A
job_1,1,148,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.18229950136489,-0.00687043360911252,0.371469436338892,0.378339869948005,,0,A ~ 1,A1 ~ 1,0.514,C A
job_1,1,149,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.122450548507681,-0.0162745323325315,0.261175629347893,0.277450161680424,,0,A ~ 1,A1 ~ 1,0.475,C A
job_1,1,149,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.061961781206746,-0.221085304670475,0.0971617422569829,0.318247046927458,,0,A ~ 1,A1 ~ 1,0.475,C A
job_1,1,149,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0189555093844012,-0.171992154661975,0.134081135893173,0.306073290555148,,0,A ~ 1,A1 ~ 1,0.475,C A
job_1,1,150,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.14798807563598,-0.285100742785711,-0.0108754084862499,0.274225334299461,,0,A ~ 1,A1 ~ 1,0.532,C A
job_1,1,150,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0440856084858236,-0.22630966220979,0.138138445238143,0.364448107447934,,0,A ~ 1,A1 ~ 1,0.532,C A
job_1,1,150,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0814563803510537,-0.250616488584412,0.0877037278823049,0.338320216466717,,0,A ~ 1,A1 ~ 1,0.532,C A
job_1,1,151,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0888620682077942,-0.0451990197347481,0.222923156150337,0.268122175885085,,0,A ~ 1,A1 ~ 1,0.525,C A
job_1,1,151,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0152693356182569,-0.172980774382954,0.203519445619468,0.376500220002422,,0,A ~ 1,A1 ~ 1,0.525,C A
job_1,1,151,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.126429392759974,-0.0227910152270743,0.275649800747021,0.298440815974096,,0,A ~ 1,A1 ~ 1,0.525,C A
job_1,1,152,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0399729130710794,-0.0996017688328794,0.179547594975038,0.279149363807918,,0,A ~ 1,A1 ~ 1,0.506,C A
job_1,1,152,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.143426995538049,-0.11757067720999,0.404424668286088,0.521995345496078,,0,A ~ 1,A1 ~ 1,0.506,C A
job_1,1,152,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.181705166741411,0.0290540938098,0.334356239673022,0.305302145863222,,0,A ~ 1,A1 ~ 1,0.506,C A
job_1,1,153,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.18294940798319,0.046015460608265,0.319883355358115,0.27386789474985,,0,A ~ 1,A1 ~ 1,0.509,C A
job_1,1,153,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.120950996725449,-0.190042616751968,0.431944610202867,0.621987226954835,,0,A ~ 1,A1 ~ 1,0.509,C A
job_1,1,153,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0734286048430659,-0.292058859855439,0.438916069541571,0.73097492939701,,0,A ~ 1,A1 ~ 1,0.509,C A
job_1,1,154,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.00856771185026814,-0.147211842922695,0.130076419222159,0.277288262144854,,0,A ~ 1,A1 ~ 1,0.467,C A
job_1,1,154,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.00660905111899433,-0.18298087942996,0.196198981667949,0.379179861097909,,0,A ~ 1,A1 ~ 1,0.467,C A
job_1,1,154,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.021593364143234,-0.335095778010766,0.378282506297234,0.713378284308,,0,A ~ 1,A1 ~ 1,0.467,C A
job_1,1,155,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0136525760788465,-0.130231979478494,0.157537131636187,0.287769111114681,,0,A ~ 1,A1 ~ 1,0.495,C A
job_1,1,155,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0635735392205011,-0.347242384782454,0.220095306341452,0.567337691123905,,0,A ~ 1,A1 ~ 1,0.495,C A
job_1,1,155,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.051333097094721,-0.344681768886871,0.242015574697429,0.5866973435843,,0,A ~ 1,A1 ~ 1,0.495,C A
job_1,1,156,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.123748821444339,-0.0189807374828657,0.266478380371543,0.285459117854409,,0,A ~ 1,A1 ~ 1,0.501,C A
job_1,1,156,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.132202103343036,-0.0688581929239262,0.333262399609998,0.402120592533924,,0,A ~ 1,A1 ~ 1,0.501,C A
job_1,1,156,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.11063768551588,-0.0552712898852018,0.276546660916961,0.331817950802163,,0,A ~ 1,A1 ~ 1,0.501,C A
job_1,1,157,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0467905016293842,-0.0912766814147647,0.184857684673533,0.276134366088298,,0,A ~ 1,A1 ~ 1,0.476,C A
job_1,1,157,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.222602279797432,-0.164932606929644,0.610137166524507,0.775069773454151,,0,A ~ 1,A1 ~ 1,0.476,C A
job_1,1,157,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.193389501587108,-0.156826205429762,0.543605208603978,0.700431414033739,,0,A ~ 1,A1 ~ 1,0.476,C A
job_1,1,158,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.049104870122149,-0.191882686337639,0.0936729460933405,0.285555632430979,,0,A ~ 1,A1 ~ 1,0.515,C A
job_1,1,158,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0506518614565213,-0.248166635109546,0.146862912196503,0.395029547306049,,0,A ~ 1,A1 ~ 1,0.515,C A
job_1,1,158,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0159585248802,-0.235717814572841,0.203800764812441,0.439518579385283,,0,A ~ 1,A1 ~ 1,0.515,C A
job_1,1,159,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0430949881293599,-0.0972286495258914,0.183418625784611,0.280647275310503,,0,A ~ 1,A1 ~ 1,0.503,C A
job_1,1,159,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0721923609013181,-0.200787107139221,0.345171828941857,0.545958936081079,,0,A ~ 1,A1 ~ 1,0.503,C A
job_1,1,159,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0191057200225488,-0.289728955632345,0.251517515587248,0.541246471219593,,0,A ~ 1,A1 ~ 1,0.503,C A
job_1,1,160,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.033353681428205,-0.101726194530099,0.168433557386509,0.270159751916608,,0,A ~ 1,A1 ~ 1,0.489,C A
job_1,1,160,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.106700499537143,-0.166628046137042,0.380029045211328,0.54665709134837,,0,A ~ 1,A1 ~ 1,0.489,C A
job_1,1,160,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0429101022213778,-0.203157160439389,0.288977364882144,0.492134525321533,,0,A ~ 1,A1 ~ 1,0.489,C A
job_1,1,161,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.10111261518342,-0.237341273171539,0.0351160428046989,0.272457315976238,,0,A ~ 1,A1 ~ 1,0.471,C A
job_1,1,161,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.142016835987014,-0.502253103964737,0.218219431990708,0.720472535955445,,0,A ~ 1,A1 ~ 1,0.471,C A
job_1,1,161,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.161491201694004,-0.432502265459553,0.109519862071546,0.542022127531099,,0,A ~ 1,A1 ~ 1,0.471,C A
job_1,1,162,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0260986913290229,-0.116559456294446,0.168756838952492,0.285316295246937,,0,A ~ 1,A1 ~ 1,0.522,C A
job_1,1,162,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0768155784764594,-0.224159638615791,0.37779079556871,0.6019504341845,,0,A ~ 1,A1 ~ 1,0.522,C A
job_1,1,162,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0736564654056678,-0.172082737498343,0.319395668309678,0.491478405808021,,0,A ~ 1,A1 ~ 1,0.522,C A
job_1,1,163,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.0619545464600654,-0.200275514437275,0.0763664215171438,0.276641935954418,,0,A ~ 1,A1 ~ 1,0.497,C A
job_1,1,163,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.152863129299363,-0.298512285233732,-0.00721397336499532,0.291298311868736,,0,A ~ 1,A1 ~ 1,0.497,C A
job_1,1,163,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.138989919737271,-0.341294885722808,0.0633150462482656,0.404609931971074,,0,A ~ 1,A1 ~ 1,0.497,C A
job_1,1,164,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0230040900902001,-0.118914860064888,0.164923040245288,0.283837900310176,,0,A ~ 1,A1 ~ 1,0.484,C A
job_1,1,164,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.0898776560561339,-0.107835464661247,0.287590776773514,0.395426241434761,,0,A ~ 1,A1 ~ 1,0.484,C A
job_1,1,164,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.0603753604592049,-0.161189170725429,0.281939891643838,0.443129062369267,,0,A ~ 1,A1 ~ 1,0.484,C A
job_1,1,165,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0926663710364157,-0.0474794573324379,0.232812199405269,0.280291656737707,,0,A ~ 1,A1 ~ 1,0.523,C A
job_1,1,165,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.060074212960344,-0.230938378214823,0.110789952294135,0.341728330508958,,0,A ~ 1,A1 ~ 1,0.523,C A
job_1,1,165,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0040391479092446,-0.286286427125632,0.278208131307143,0.564494558432775,,0,A ~ 1,A1 ~ 1,0.523,C A
job_1,1,166,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.00211832812700201,-0.134353128745635,0.138589784999639,0.272942913745273,,0,A ~ 1,A1 ~ 1,0.467,C A
job_1,1,166,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0450309016894897,-0.22540161137733,0.13533980799835,0.36074141937568,,0,A ~ 1,A1 ~ 1,0.467,C A
job_1,1,166,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.102121997918127,-0.276664691472216,0.0724206956359613,0.349085387108177,,0,A ~ 1,A1 ~ 1,0.467,C A
job_1,1,167,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.0762555889948324,-0.0650184831696452,0.21752966115931,0.282548144328955,,0,A ~ 1,A1 ~ 1,0.471,C A
job_1,1,167,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,0.190251301810996,-0.0902819286404923,0.470784532262484,0.561066460902976,,0,A ~ 1,A1 ~ 1,0.471,C A
job_1,1,167,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,0.110849271901458,-0.0880861134292227,0.309784657232138,0.397870770661361,,0,A ~ 1,A1 ~ 1,0.471,C A
job_1,1,168,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,0.031016336651838,-0.112808472219952,0.174841145523628,0.28764961774358,,0,A ~ 1,A1 ~ 1,0.528,C A
job_1,1,168,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.0627805294302903,-0.304791411659654,0.179230352799074,0.484021764458728,,0,A ~ 1,A1 ~ 1,0.528,C A
job_1,1,168,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0697012393644166,-0.251729555510815,0.112327076781981,0.364056632292796,,0,A ~ 1,A1 ~ 1,0.528,C A
job_1,1,169,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.0813341981677214,-0.220215775844574,0.0575473795091309,0.277763155353705,,0,A ~ 1,A1 ~ 1,0.504,C A
job_1,1,169,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.147722112760205,-0.338791416141178,0.0433471906207686,0.382138606761946,,0,A ~ 1,A1 ~ 1,0.504,C A
job_1,1,169,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.173096387870173,-0.384138522084414,0.0379457463440681,0.422084268428482,,0,A ~ 1,A1 ~ 1,0.504,C A
job_1,1,170,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,gold,-0.0308491641556016,-0.176078265899088,0.114379937587885,0.290458203486973,,0,A ~ 1,A1 ~ 1,0.519,C A
job_1,1,170,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,MVN-CC-ours,-0.000527382262585067,-0.214435442905241,0.213380678380071,0.427816121285313,,0,A ~ 1,A1 ~ 1,0.519,C A
job_1,1,170,gold ; MVN-CC-ours ; Am-ours,OLS,(Intercept),1000,5,100,norm,1B,Am-ours,-0.0108653981574669,-0.17239407114387,0.150663274828936,0.323057345972807,,0,A ~ 1,A1 ~ 1,0.519,C A
